	precision	recall	f1	accuracy	support
AMBIENCE	0.871	0.8308	0.8504	0.7397	146.0
FOOD	0.8668	0.8039	0.8342	0.7155	573.0
GENERAL-IMPRESSION	0.8632	0.8559	0.8596	0.7537	268.0
PRICE	0.8493	0.7848	0.8158	0.6889	90.0
SERVICE	0.9205	0.8688	0.8939	0.8081	344.0
Micro-AVG	0.8789	0.8314	0.8545	0.746	1421.0
Macro-AVG	0.8742	0.8288	0.8508		1421
