	precision	recall	f1	accuracy	support
POSITIVE	0.4388	0.709	0.5421	0.3718	511.0
NEUTRAL	0.1667	0.3333	0.2222	0.125	48.0
NEGATIVE	0.4493	0.6425	0.5288	0.3595	370.0
Micro-AVG	0.4301	0.6673	0.5231	0.3541	929.0
Macro-AVG	0.3516	0.5616	0.431		929
