	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3214	0.3462	0.3333	0.2	45.0
DRINKS#PRICES	0.25	0.5	0.3333	0.2	5.0
DRINKS#QUALITY	0.6667	0.4	0.5	0.3333	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.0	0.0	0.0	0.0	17.0
FOOD#QUALITY	0.451	0.5476	0.4946	0.3286	140.0
FOOD#STYLE_OPTIONS	0.0714	0.0769	0.0741	0.0385	26.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	32.0
RESTAURANT#GENERAL	0.24	0.439	0.3103	0.1837	98.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	16.0
RESTAURANT#PRICES	0.1538	0.2222	0.1818	0.1	20.0
SERVICE#GENERAL	0.4909	0.6136	0.5455	0.375	72.0
Micro-AVG	0.3195	0.4303	0.3667	0.2245	481.0
Macro-AVG	0.3038	0.3038	0.2866		481
