	precision	recall	f1	accuracy	support
POSITIVE	0.8819	0.8074	0.843	0.7287	328.0
NEUTRAL	0.9048	0.8636	0.8837	0.7917	24.0
NEGATIVE	0.8442	0.8077	0.8255	0.7029	239.0
Micro-AVG	0.8676	0.8099	0.8378	0.7208	591.0
Macro-AVG	0.877	0.8262	0.8507		591
