	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.4815	0.7647	0.5909	0.4194	31.0
AMBIENCE:NEUTRAL	0.0833	1.0	0.1538	0.0833	12.0
AMBIENCE:POSITIVE	0.5758	0.8261	0.6786	0.5135	74.0
FOOD:NEGATIVE	0.3694	0.7632	0.4979	0.3314	175.0
FOOD:NEUTRAL	0.4615	0.4615	0.4615	0.3	20.0
FOOD:POSITIVE	0.6331	0.9068	0.7456	0.5944	180.0
PRICE:NEGATIVE	0.4444	0.8	0.5714	0.4	40.0
PRICE:NEUTRAL	0.0909	0.5	0.1538	0.0833	12.0
PRICE:POSITIVE	0.4	0.8	0.5333	0.3636	11.0
GENERAL-IMPRESSION:NEGATIVE	0.2949	0.5897	0.3932	0.2447	94.0
GENERAL-IMPRESSION:NEUTRAL	0.4	0.6667	0.5	0.3333	6.0
GENERAL-IMPRESSION:POSITIVE	0.297	0.625	0.4027	0.2521	119.0
SERVICE:NEGATIVE	0.662	0.746	0.7015	0.5402	87.0
SERVICE:NEUTRAL	0.2	1.0	0.3333	0.2	5.0
SERVICE:POSITIVE	0.581	0.8714	0.6971	0.5351	114.0
Micro-AVG	0.4711	0.7816	0.5879	0.4163	980.0
Macro-AVG	0.3983	0.7547	0.4943		980
