	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6333	0.7308	0.6786	0.5135	37.0
DRINKS#PRICES	0.6667	1.0	0.8	0.6667	3.0
DRINKS#QUALITY	0.75	0.6	0.6667	0.5	6.0
DRINKS#STYLE_OPTIONS	1.0	0.25	0.4	0.25	4.0
FOOD#PRICES	0.5714	0.4	0.4706	0.3077	13.0
FOOD#QUALITY	0.9608	0.5833	0.7259	0.5698	86.0
FOOD#STYLE_OPTIONS	0.3125	0.3846	0.3448	0.2083	24.0
LOCATION#GENERAL	0.25	1.0	0.4	0.25	12.0
RESTAURANT#GENERAL	0.5932	0.8537	0.7	0.5385	65.0
RESTAURANT#MISCELLANEOUS	0.3333	0.1	0.1538	0.0833	12.0
RESTAURANT#PRICES	0.625	0.5556	0.5882	0.4167	12.0
SERVICE#GENERAL	0.9444	0.7727	0.85	0.7391	46.0
Micro-AVG	0.7	0.6414	0.6694	0.5031	320.0
Macro-AVG	0.6367	0.6026	0.5649		320
