	precision	recall	f1	accuracy	support
POSITIVE	0.8479	0.8396	0.8438	0.7297	703.0
NEUTRAL	0.6923	0.6136	0.6506	0.4821	56.0
NEGATIVE	0.7202	0.7696	0.7441	0.5925	265.0
Micro-AVG	0.8086	0.8114	0.81	0.6807	1024.0
Macro-AVG	0.7535	0.7409	0.7462		1024
