	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7209	0.7209	0.7209	0.5636	55.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.5385	0.4375	0.4828	0.3182	22.0
FOOD#QUALITY	0.8414	0.8133	0.8271	0.7052	173.0
FOOD#STYLE_OPTIONS	0.4286	0.4091	0.4186	0.2647	34.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8387	0.7429	0.7879	0.65	80.0
RESTAURANT#MISCELLANEOUS	0.5	0.4706	0.4849	0.32	25.0
RESTAURANT#PRICES	0.75	0.6429	0.6923	0.5294	17.0
SERVICE#GENERAL	0.8676	0.7867	0.8252	0.7024	84.0
Micro-AVG	0.7864	0.7296	0.7569	0.6089	514.0
Macro-AVG	0.7662	0.6499	0.6933		514
