	precision	recall	f1	accuracy	support
POSITIVE	0.8447	0.8242	0.8344	0.7158	190.0
NEUTRAL	0.5	0.1818	0.2667	0.1538	13.0
NEGATIVE	0.7375	0.7867	0.7613	0.6146	96.0
Micro-AVG	0.8041	0.7849	0.7944	0.6589	299.0
Macro-AVG	0.6941	0.5976	0.6208		299
