	precision	recall	f1	accuracy	support
POSITIVE	0.8578	0.7974	0.8265	0.7043	257.0
NEUTRAL	0.7647	0.8667	0.8125	0.6842	19.0
NEGATIVE	0.8852	0.7941	0.8372	0.72	150.0
Micro-AVG	0.8629	0.7989	0.8297	0.7089	426.0
Macro-AVG	0.8359	0.8194	0.8254		426
