	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6731	0.875	0.7609	0.614	57.0
DRINKS#PRICES	0.75	0.6	0.6667	0.5	6.0
DRINKS#QUALITY	0.6364	0.875	0.7368	0.5833	12.0
DRINKS#STYLE_OPTIONS	0.5	0.2	0.2857	0.1667	6.0
FOOD#PRICES	0.6316	0.8571	0.7273	0.5714	21.0
FOOD#QUALITY	0.7205	0.8169	0.7657	0.6203	187.0
FOOD#STYLE_OPTIONS	0.4444	0.5455	0.4898	0.3243	37.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	8.0
RESTAURANT#GENERAL	0.7143	0.3521	0.4717	0.3086	81.0
RESTAURANT#MISCELLANEOUS	0.3333	0.0625	0.1053	0.0556	18.0
RESTAURANT#PRICES	0.6364	0.5385	0.5833	0.4118	17.0
SERVICE#GENERAL	0.8906	0.76	0.8201	0.6951	82.0
Micro-AVG	0.7041	0.6635	0.6832	0.5188	532.0
Macro-AVG	0.5776	0.5402	0.5344		532
