	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8667	0.8125	0.8387	0.7222	18.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.9714	0.8095	0.8831	0.7907	43.0
FOOD:NEGATIVE	0.9062	0.7838	0.8406	0.725	80.0
FOOD:NEUTRAL	0.7857	0.7333	0.7586	0.6111	18.0
FOOD:POSITIVE	0.9011	0.6457	0.7523	0.6029	136.0
PRICE:NEGATIVE	1.0	0.5909	0.7429	0.5909	22.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	2.0
PRICE:POSITIVE	1.0	0.6	0.75	0.6	5.0
GENERAL-IMPRESSION:NEGATIVE	0.8293	0.8718	0.85	0.7391	46.0
GENERAL-IMPRESSION:NEUTRAL	0.6	1.0	0.75	0.6	5.0
GENERAL-IMPRESSION:POSITIVE	0.7759	0.9375	0.8491	0.7377	61.0
SERVICE:NEGATIVE	0.9388	0.807	0.8679	0.7667	60.0
SERVICE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
SERVICE:POSITIVE	0.9825	0.7568	0.855	0.7467	75.0
Micro-AVG	0.8933	0.7643	0.8238	0.7003	574.0
Macro-AVG	0.8705	0.8233	0.827		574
