	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5714	0.4615	0.5106	0.3429	35.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.75	0.6	0.6667	0.5	6.0
DRINKS#STYLE_OPTIONS	0.25	0.25	0.25	0.1429	7.0
FOOD#PRICES	0.25	0.1	0.1429	0.0769	13.0
FOOD#QUALITY	0.7945	0.6905	0.7389	0.5859	99.0
FOOD#STYLE_OPTIONS	0.5714	0.3077	0.4	0.25	16.0
LOCATION#GENERAL	0.5	0.3333	0.4	0.25	4.0
RESTAURANT#GENERAL	0.8929	0.6098	0.7247	0.5682	44.0
RESTAURANT#MISCELLANEOUS	0.1739	0.4	0.2424	0.1379	29.0
RESTAURANT#PRICES	0.5455	0.6667	0.6	0.4286	14.0
SERVICE#GENERAL	0.8	0.7273	0.7619	0.6154	52.0
Micro-AVG	0.6804	0.5936	0.634	0.4642	321.0
Macro-AVG	0.5916	0.5122	0.5365		321
