	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.75	0.8571	0.8	0.6667	18.0
DRINKS#PRICES	0.4	1.0	0.5714	0.4	5.0
DRINKS#QUALITY	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#STYLE_OPTIONS	0.75	1.0	0.8571	0.75	4.0
FOOD#PRICES	0.4286	0.6	0.5	0.3333	9.0
FOOD#QUALITY	0.9375	0.75	0.8333	0.7143	42.0
FOOD#STYLE_OPTIONS	0.5714	0.5714	0.5714	0.4	10.0
LOCATION#GENERAL	1.0	0.5	0.6667	0.5	2.0
RESTAURANT#GENERAL	0.9375	0.7143	0.8108	0.6818	22.0
RESTAURANT#MISCELLANEOUS	0.5	0.6667	0.5714	0.4	10.0
RESTAURANT#PRICES	0.5	0.4	0.4444	0.2857	7.0
SERVICE#GENERAL	0.7241	0.9545	0.8235	0.7	30.0
Micro-AVG	0.75	0.7615	0.7557	0.6074	163.0
Macro-AVG	0.6805	0.7234	0.6764		163
