	precision	recall	f1	accuracy	support
POSITIVE	0.7842	0.7703	0.7772	0.6356	343.0
NEUTRAL	0.4286	0.1765	0.25	0.1429	21.0
NEGATIVE	0.7479	0.6899	0.7177	0.5597	159.0
Micro-AVG	0.8168	0.7692	0.7923	0.6561	503.0
Macro-AVG	0.6536	0.5456	0.5816		503
