	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7778	0.7	0.7368	0.5833	48.0
DRINKS#PRICES	1.0	0.6	0.75	0.6	5.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	0.5714	0.8	0.6667	0.5	8.0
FOOD#PRICES	1.0	0.7857	0.88	0.7857	14.0
FOOD#QUALITY	0.8425	0.8662	0.8542	0.7455	165.0
FOOD#STYLE_OPTIONS	0.5789	0.5	0.5366	0.3667	30.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8	0.8451	0.8219	0.6977	86.0
RESTAURANT#MISCELLANEOUS	0.3077	0.25	0.2759	0.16	25.0
RESTAURANT#PRICES	0.7059	0.9231	0.8	0.6667	18.0
SERVICE#GENERAL	0.8919	0.88	0.8859	0.7952	83.0
Micro-AVG	0.8058	0.7981	0.8019	0.6694	496.0
Macro-AVG	0.7793	0.7188	0.7361		496
