	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8889	0.8	0.8421	0.7273	44.0
DRINKS#PRICES	1.0	0.6	0.75	0.6	5.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	0.5714	0.8	0.6667	0.5	8.0
FOOD#PRICES	1.0	0.7857	0.88	0.7857	14.0
FOOD#QUALITY	0.863	0.8873	0.875	0.7778	162.0
FOOD#STYLE_OPTIONS	0.7368	0.6364	0.6829	0.5185	27.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.84	0.8873	0.863	0.759	83.0
RESTAURANT#MISCELLANEOUS	0.3846	0.3125	0.3448	0.2083	24.0
RESTAURANT#PRICES	0.7647	1.0	0.8667	0.7647	17.0
SERVICE#GENERAL	0.9189	0.9067	0.9128	0.8395	81.0
Micro-AVG	0.8471	0.8389	0.843	0.7286	479.0
Macro-AVG	2.4608	2.2727	2.3273		479
