	precision	recall	f1	accuracy	support
AMBIENCE	0.2453	0.4815	0.325	0.194	67.0
FOOD	0.2625	0.6923	0.3807	0.2351	268.0
GENERAL-IMPRESSION	0.1812	0.6098	0.2793	0.1623	154.0
PRICE	0.2	0.3846	0.2632	0.1515	33.0
SERVICE	0.2955	0.661	0.4084	0.2566	152.0
Micro-AVG	0.2466	0.6277	0.3541	0.2151	674.0
Macro-AVG	0.2369	0.5658	0.3313		674
