	precision	recall	f1	accuracy	support
AMBIENCE	0.6716	0.7895	0.7258	0.5696	79.0
FOOD	0.7094	0.8783	0.7849	0.6459	257.0
GENERAL-IMPRESSION	0.5	0.9231	0.6486	0.48	175.0
PRICE	0.7429	0.8966	0.8125	0.6842	38.0
SERVICE	0.7983	0.7724	0.7851	0.6463	147.0
Micro-AVG	0.6677	0.8507	0.7482	0.5977	696.0
Macro-AVG	2.0533	2.5559	2.2541		696
