	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9167	0.7674	0.8354	0.7174	46.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	1.0	0.375	0.5455	0.375	8.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.9167	0.6875	0.7857	0.6471	17.0
FOOD#QUALITY	0.9381	0.7067	0.8061	0.6752	157.0
FOOD#STYLE_OPTIONS	0.75	0.4091	0.5294	0.36	25.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.918	0.8	0.8549	0.7467	75.0
RESTAURANT#MISCELLANEOUS	0.75	0.3529	0.48	0.3158	19.0
RESTAURANT#PRICES	0.8182	0.6429	0.72	0.5625	16.0
SERVICE#GENERAL	0.8519	0.92	0.8846	0.7931	87.0
Micro-AVG	0.8988	0.7249	0.8025	0.6703	464.0
Macro-AVG	0.905	0.6301	0.7268		464
