	precision	recall	f1	accuracy	support
AMBIENCE	0.5	0.8814	0.638	0.4685	111.0
FOOD	0.9595	0.6574	0.7802	0.6396	222.0
GENERAL-IMPRESSION	0.7596	0.8778	0.8144	0.687	115.0
PRICE	0.9259	0.8621	0.8929	0.8065	31.0
SERVICE	0.9098	0.8409	0.874	0.7762	143.0
Micro-AVG	0.8099	0.7776	0.7934	0.6576	622.0
Macro-AVG	0.811	0.8239	0.7999		622
