	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.9091	0.625	0.7407	0.5882	17.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	1.0	0.7143	0.8333	0.7143	42.0
FOOD:NEGATIVE	0.9574	0.6081	0.7438	0.5921	76.0
FOOD:NEUTRAL	0.9231	0.8	0.8571	0.75	16.0
FOOD:POSITIVE	0.9625	0.6063	0.744	0.5923	130.0
PRICE:NEGATIVE	0.9375	0.6818	0.7895	0.6522	23.0
PRICE:NEUTRAL	0.5	0.5	0.5	0.3333	3.0
PRICE:POSITIVE	0.8	0.8	0.8	0.6667	6.0
GENERAL-IMPRESSION:NEGATIVE	0.8684	0.8462	0.8571	0.75	44.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.9302	0.8333	0.8791	0.7843	51.0
SERVICE:NEGATIVE	0.92	0.807	0.8598	0.7541	61.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.9821	0.7432	0.8462	0.7333	75.0
Micro-AVG	0.9419	0.7091	0.8091	0.6794	549.0
Macro-AVG	0.9127	0.771	0.83		549
