	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8571	0.4615	0.6	0.4286	28.0
DRINKS#PRICES	1.0	0.5	0.6667	0.5	2.0
DRINKS#QUALITY	0.6	0.6	0.6	0.4286	7.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	1.0	0.1	0.1818	0.1	10.0
FOOD#QUALITY	0.806	0.6429	0.7152	0.5567	97.0
FOOD#STYLE_OPTIONS	0.3333	0.2308	0.2727	0.1579	19.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.6905	0.7073	0.6988	0.537	54.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	14.0
RESTAURANT#PRICES	0.25	0.2222	0.2353	0.1333	15.0
SERVICE#GENERAL	0.6977	0.6818	0.6897	0.5263	57.0
Micro-AVG	0.6985	0.5538	0.6178	0.4469	311.0
Macro-AVG	0.6584	0.4428	0.4995		311
