	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9286	0.5	0.65	0.4815	27.0
DRINKS#PRICES	1.0	0.5	0.6667	0.5	2.0
DRINKS#QUALITY	0.6	0.6	0.6	0.4286	7.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	1.0	0.1	0.1818	0.1	10.0
FOOD#QUALITY	0.9254	0.7381	0.8212	0.6966	89.0
FOOD#STYLE_OPTIONS	0.5556	0.3846	0.4545	0.2941	17.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.7857	0.8049	0.7952	0.66	50.0
RESTAURANT#MISCELLANEOUS	1.0	0.4	0.5714	0.4	10.0
RESTAURANT#PRICES	0.5	0.4444	0.4706	0.3077	13.0
SERVICE#GENERAL	0.7442	0.7273	0.7356	0.5818	55.0
Micro-AVG	0.8141	0.6454	0.72	0.5625	288.0
Macro-AVG	0.8088	0.5305	0.6067		288
