	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6458	0.7209	0.6813	0.5167	60.0
DRINKS#PRICES	0.5	0.6667	0.5714	0.4	5.0
DRINKS#QUALITY	1.0	0.875	0.9333	0.875	8.0
DRINKS#STYLE_OPTIONS	0.7143	0.8333	0.7692	0.625	8.0
FOOD#PRICES	0.6429	0.5625	0.6	0.4286	21.0
FOOD#QUALITY	0.8176	0.8067	0.8121	0.6836	177.0
FOOD#STYLE_OPTIONS	0.4167	0.4545	0.4348	0.2778	36.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.803	0.7571	0.7794	0.6386	83.0
RESTAURANT#MISCELLANEOUS	0.4167	0.2941	0.3448	0.2083	24.0
RESTAURANT#PRICES	0.8667	0.9286	0.8966	0.8125	16.0
SERVICE#GENERAL	0.84	0.84	0.84	0.7241	87.0
Micro-AVG	0.7589	0.7483	0.7536	0.6045	531.0
Macro-AVG	0.6942	0.6783	0.6802		531
