	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	1.0	0.5714	0.7273	0.5714	14.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.5	0.3333	0.4	0.25	4.0
DRINKS#STYLE_OPTIONS	1.0	0.3333	0.5	0.3333	3.0
FOOD#PRICES	0.5714	0.8	0.6667	0.5	8.0
FOOD#QUALITY	0.7209	0.775	0.747	0.5962	52.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	11.0
LOCATION#GENERAL	1.0	0.5	0.6667	0.5	2.0
RESTAURANT#GENERAL	0.9231	0.5714	0.7059	0.5455	22.0
RESTAURANT#MISCELLANEOUS	1.0	0.1667	0.2857	0.1667	6.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	5.0
SERVICE#GENERAL	0.7619	0.7273	0.7442	0.5926	27.0
Micro-AVG	0.7476	0.5923	0.6609	0.4936	156.0
Macro-AVG	0.7064	0.4815	0.537		156
