	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8462	0.6471	0.7333	0.5789	19.0
AMBIENCE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
AMBIENCE:POSITIVE	0.8696	0.8696	0.8696	0.7692	52.0
FOOD:NEGATIVE	0.8767	0.8421	0.8591	0.7529	85.0
FOOD:NEUTRAL	0.9091	0.7692	0.8333	0.7143	14.0
FOOD:POSITIVE	0.9423	0.8305	0.8829	0.7903	124.0
PRICE:NEGATIVE	0.8235	0.7	0.7568	0.6087	23.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	3.0
PRICE:POSITIVE	1.0	0.8	0.8889	0.8	5.0
GENERAL-IMPRESSION:NEGATIVE	0.8857	0.7949	0.8378	0.7209	43.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.6667	0.8	0.6667	3.0
GENERAL-IMPRESSION:POSITIVE	1.0	0.7083	0.8293	0.7083	48.0
SERVICE:NEGATIVE	0.9412	0.7619	0.8421	0.7273	66.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	3.0
SERVICE:POSITIVE	0.9178	0.9571	0.9371	0.8816	76.0
Micro-AVG	0.906	0.8123	0.8566	0.7491	566.0
Macro-AVG	0.7675	0.6898	0.7158		566
