	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7143	0.814	0.7609	0.614	57.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.6667	0.375	0.48	0.3158	19.0
FOOD#QUALITY	0.8759	0.8467	0.861	0.756	168.0
FOOD#STYLE_OPTIONS	0.6667	0.0909	0.16	0.087	23.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8095	0.7286	0.7669	0.622	82.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	0.8889	0.5714	0.6957	0.5333	15.0
SERVICE#GENERAL	0.9104	0.8133	0.8592	0.7531	81.0
Micro-AVG	0.8476	0.7133	0.7747	0.6322	484.0
Macro-AVG	0.7944	0.6047	0.6659		484
