	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.625	0.7143	0.6667	0.5	10.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.8235	0.7	0.7568	0.6087	23.0
FOOD:NEGATIVE	0.9118	0.9394	0.9254	0.8611	36.0
FOOD:NEUTRAL	0.8571	0.6667	0.75	0.6	10.0
FOOD:POSITIVE	0.92	0.9388	0.9293	0.8679	53.0
PRICE:NEGATIVE	0.8889	0.8	0.8421	0.7273	11.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	2.0
GENERAL-IMPRESSION:NEGATIVE	0.7727	0.9444	0.85	0.7391	23.0
GENERAL-IMPRESSION:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
GENERAL-IMPRESSION:POSITIVE	0.8182	0.8182	0.8182	0.6923	26.0
SERVICE:NEGATIVE	0.8889	0.9231	0.9057	0.8276	29.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.8158	0.9394	0.8732	0.775	40.0
Micro-AVG	0.8536	0.8831	0.8681	0.7669	266.0
Macro-AVG	0.7215	0.759	0.7323		266
