	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7234	0.7391	0.7312	0.5763	59.0
DRINKS#PRICES	0.4	0.6667	0.5	0.3333	6.0
DRINKS#QUALITY	1.0	0.5714	0.7273	0.5714	7.0
DRINKS#STYLE_OPTIONS	1.0	0.4286	0.6	0.4286	7.0
FOOD#PRICES	0.6667	0.4	0.5	0.3333	18.0
FOOD#QUALITY	0.8784	0.8725	0.8754	0.7784	167.0
FOOD#STYLE_OPTIONS	0.6667	0.4	0.5	0.3333	30.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.7397	0.7714	0.7552	0.6067	89.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	19.0
RESTAURANT#PRICES	0.5714	0.6154	0.5926	0.4211	19.0
SERVICE#GENERAL	0.8904	0.9155	0.9028	0.8228	79.0
Micro-AVG	0.8076	0.7436	0.7743	0.6317	505.0
Macro-AVG	0.7114	0.5817	0.6195		505
