	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.625	0.7143	0.6667	0.5	20.0
DRINKS#PRICES	0.6667	1.0	0.8	0.6667	3.0
DRINKS#QUALITY	0.4	0.6667	0.5	0.3333	6.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	3.0
FOOD#PRICES	0.5714	0.8	0.6667	0.5	8.0
FOOD#QUALITY	0.875	0.7	0.7778	0.6364	44.0
FOOD#STYLE_OPTIONS	0.3	0.4286	0.3529	0.2143	14.0
LOCATION#GENERAL	0.125	0.5	0.2	0.1111	9.0
RESTAURANT#GENERAL	0.8	0.9524	0.8696	0.7692	26.0
RESTAURANT#MISCELLANEOUS	1.0	0.1667	0.2857	0.1667	6.0
RESTAURANT#PRICES	0.75	0.6	0.6667	0.5	6.0
SERVICE#GENERAL	0.7143	0.6818	0.6977	0.5357	28.0
Micro-AVG	0.6742	0.6846	0.6794	0.5145	173.0
Macro-AVG	0.5689	0.6009	0.5403		173
